City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Berlevag,NO,2021-01-29 15:37:07,70.8578,29.0864,23.0,68,75,17.27
296,Taksimo,RU,2021-01-29 15:37:07,56.3444,114.8794,-33.02,76,57,0.13
297,Cockburn Town,TC,2021-01-29 15:37:07,21.4612,-71.1419,72.55,79,79,23.87
298,Camocim,BR,2021-01-29 15:35:07,-2.9022,-40.8411,83.1,72,100,12.37
299,Hami,CN,2021-01-29 15:37:08,42.8,93.45,21.47,83,0,2.24
300,Bilibino,RU,2021-01-29 15:37:08,68.0546,166.4372,-22.56,79,91,5.66
301,Ahipara,NZ,2021-01-29 15:37:08,-35.1667,173.1667,56.91,84,1,7.11
302,Kadaya,RU,2021-01-29 15:37:08,50.9327,119.2911,-29.76,82,0,4.27
303,Salalah,OM,2021-01-29 15:37:08,17.0151,54.0924,75.2,64,75,8.05
304,Dombarovskiy,RU,2021-01-29 15:37:08,50.7587,59.5386,17.58,95,99,19.75
305,Husavik,IS,2021-01-29 15:37:09,66.0449,-17.3389,8.6,78,20,8.66
306,Adrar,MR,2021-01-29 15:37:09,20.5022,-10.0711,84.42,13,0,11.81
307,Knysna,ZA,2021-01-29 15:37:09,-34.0363,23.0471,71.6,56,0,9.22
308,Kanniyakumari,IN,2021-01-29 15:37:09,8.0833,77.5667,79.61,72,100,9.35
309,Codrington,AU,2021-01-29 15:37:09,-38.2667,141.9667,60.17,87,37,10.25
310,Karratha,AU,2021-01-29 15:37:09,-20.7377,116.8463,82.96,76,1,7.9
311,Dwarka,IN,2021-01-29 15:35:06,22.2394,68.9678,67.82,50,88,11.9
312,Vuktyl,RU,2021-01-29 15:37:10,63.8567,57.3094,-6.07,87,91,6.17
313,Egvekinot,RU,2021-01-29 15:37:10,66.3167,-179.1667,-20.27,84,3,17.43
314,Misratah,LY,2021-01-29 15:37:10,32.3754,15.0925,68.34,50,0,11.12
315,Makkaveyevo,RU,2021-01-29 15:37:10,51.7533,113.9454,-32.8,68,0,2.24
316,Akureyri,IS,2021-01-29 15:37:10,65.6835,-18.0878,8.6,78,20,5.88
317,Flinders,AU,2021-01-29 15:37:10,-34.5833,150.8552,70.0,98,100,5.99
318,Severomuysk,RU,2021-01-29 15:37:11,56.1481,113.4267,-39.33,80,0,1.59
319,Rumonge,BI,2021-01-29 15:37:11,-3.9736,29.4386,76.35,74,87,3.56
320,Petropavlovsk-Kamchatskiy,RU,2021-01-29 15:37:11,53.0452,158.6483,5.0,78,100,6.71
321,Saint-Augustin,CA,2021-01-29 15:37:11,51.226,-58.6502,18.86,89,0,11.21
322,Wewak,PG,2021-01-29 15:37:11,-3.5534,143.6268,80.22,84,97,11.88
323,Mana,GF,2021-01-29 15:37:11,5.6592,-53.7767,80.19,83,23,9.6
324,Nizhnyaya Poyma,RU,2021-01-29 15:37:12,56.1622,97.1933,-9.78,90,100,1.92
325,Sergeyevka,KZ,2021-01-29 15:37:12,53.88,67.4158,16.63,94,81,9.15
326,Harper,LR,2021-01-29 15:33:24,4.375,-7.7169,82.27,75,43,7.31
327,San Onofre,CO,2021-01-29 15:37:12,9.7359,-75.5263,88.86,45,100,4.52
328,Bay-Khaak,RU,2021-01-29 15:37:12,51.1667,94.5,20.75,91,100,7.27
329,Niceville,US,2021-01-29 15:37:12,30.5169,-86.4822,46.0,49,1,6.91
330,Andros Town,BS,2021-01-29 15:37:13,24.7,-77.7667,68.0,60,75,16.11
331,Cedar City,US,2021-01-29 15:37:13,37.6775,-113.0619,42.8,42,20,27.63
332,Touros,BR,2021-01-29 15:37:13,-5.1989,-35.4608,87.8,55,40,16.11
333,Palmer,US,2021-01-29 15:37:13,42.1584,-72.3287,10.99,51,20,19.57
334,Havelock,US,2021-01-29 15:36:11,34.8791,-76.9013,34.0,55,1,13.8
335,Lompoc,US,2021-01-29 15:32:36,34.6391,-120.4579,44.6,87,1,6.91
336,Nhulunbuy,AU,2021-01-29 15:37:14,-12.2333,136.7667,80.6,89,40,6.91
337,Kalmunai,LK,2021-01-29 15:37:14,7.4167,81.8167,75.61,93,97,10.56
338,Rio Gallegos,AR,2021-01-29 15:37:14,-51.6226,-69.2181,48.2,49,75,20.71
339,Muravlenko,RU,2021-01-29 15:37:14,63.7898,74.523,-38.52,81,4,9.15
340,Hasaki,JP,2021-01-29 15:37:14,35.7333,140.8333,35.6,38,20,6.91
341,Darab,IR,2021-01-29 15:37:14,28.7519,54.5444,59.31,32,68,3.11
342,Novyy Urgal,RU,2021-01-29 15:37:15,51.0736,132.5642,-27.99,84,25,1.39
343,Powell River,CA,2021-01-29 15:37:15,49.8496,-124.5361,35.6,100,90,2.3
344,Baghdad,IQ,2021-01-29 15:36:26,33.3406,44.4009,59.0,63,75,9.22
345,Balkanabat,TM,2021-01-29 15:37:15,39.5108,54.3671,53.53,41,39,1.25
346,Vao,NC,2021-01-29 15:37:15,-22.6667,167.4833,76.91,78,79,18.16
347,Salisbury,GB,2021-01-29 15:34:14,51.0693,-1.7957,50.0,81,40,13.8
348,Novikovo,RU,2021-01-29 15:37:16,51.1537,37.8879,25.39,94,83,11.61
349,Buraydah,SA,2021-01-29 15:37:16,26.326,43.975,75.2,35,0,4.61
350,Martil,MA,2021-01-29 15:37:16,35.6166,-5.2752,69.8,68,40,17.27
351,Cozumel,MX,2021-01-29 15:34:43,20.5083,-86.9458,75.99,64,40,10.36
352,Batemans Bay,AU,2021-01-29 15:37:16,-35.7167,150.1833,66.99,97,98,4.0
353,Vanimo,PG,2021-01-29 15:37:16,-2.6741,141.3028,78.84,85,100,8.75
354,Sorland,NO,2021-01-29 15:37:17,67.667,12.6934,28.4,74,20,10.36
355,Straseni,MD,2021-01-29 15:37:17,47.1414,28.6103,30.2,80,0,3.44
356,Marsh Harbour,BS,2021-01-29 15:37:17,26.5412,-77.0636,64.81,69,82,15.55
357,Westport,US,2021-01-29 15:37:17,41.1415,-73.3579,17.01,53,75,21.85
358,Tromso,NO,2021-01-29 15:37:17,69.6496,18.957,15.8,62,0,5.75
359,Puerto Escondido,MX,2021-01-29 15:33:34,15.85,-97.0667,82.4,89,75,8.05
360,Agadez,NE,2021-01-29 15:37:18,19.75,10.25,74.07,16,0,5.93
361,Mahibadhoo,MV,2021-01-29 15:37:18,3.7833,72.9667,81.41,77,8,16.37
362,Mackenzie,CA,2021-01-29 15:37:18,55.2999,-123.1698,-2.2,78,90,5.75
363,Azare,NG,2021-01-29 15:37:18,11.6765,10.1948,88.5,13,0,13.67
364,Balaipungut,ID,2021-01-29 15:37:18,1.05,101.2833,77.0,94,75,0.96
365,Buin,CL,2021-01-29 15:37:19,-33.7333,-70.75,78.01,55,90,4.61
366,Sorong,ID,2021-01-29 15:37:19,-0.8833,131.25,81.19,71,100,7.52
367,Churapcha,RU,2021-01-29 15:37:19,62.0025,132.4325,-50.01,75,100,0.83
368,Mikkeli,FI,2021-01-29 15:37:19,61.6886,27.2723,27.0,93,90,3.44
369,Ilulissat,GL,2021-01-29 15:37:19,69.2167,-51.1,5.0,39,1,3.44
370,Dakar,SN,2021-01-29 15:34:15,14.6937,-17.4441,75.2,50,0,6.91
371,Atambua,ID,2021-01-29 15:37:19,-9.1061,124.8925,75.15,89,100,5.99
372,Grindavik,IS,2021-01-29 15:37:20,63.8424,-22.4338,35.6,75,75,4.61
373,Galbshtadt,RU,2021-01-29 15:37:20,53.2264,78.9845,19.45,96,100,10.8
374,Oneida,US,2021-01-29 15:37:20,43.2001,-75.4663,8.01,66,1,16.11
375,Ussel,FR,2021-01-29 15:37:21,45.55,2.3167,48.99,81,100,1.01
376,Caraquet,CA,2021-01-29 15:37:21,47.7941,-64.9386,19.4,53,100,6.91
377,Tortoli,IT,2021-01-29 15:37:22,39.9256,9.6572,69.8,32,20,23.02
378,Pimentel,PE,2021-01-29 15:37:22,-6.8367,-79.9342,78.8,61,0,9.22
379,Dingle,PH,2021-01-29 15:37:22,10.9995,122.6711,73.92,88,89,11.99
380,Roela,EE,2021-01-29 15:37:22,59.1667,26.5926,26.2,98,100,9.75
381,Progreso,MX,2021-01-29 15:33:07,21.2833,-89.6667,73.99,64,75,6.91
382,Ullapool,GB,2021-01-29 15:37:22,57.8987,-5.1604,37.99,81,0,3.0
383,Bastia,FR,2021-01-29 15:37:22,42.6667,9.3333,69.8,23,0,20.71
384,Jishou,CN,2021-01-29 15:37:23,28.3167,109.7167,47.3,60,97,1.12
385,Igarka,RU,2021-01-29 15:37:23,67.4667,86.5833,-28.35,77,33,6.51
386,Jaciara,BR,2021-01-29 15:34:20,-15.9653,-54.9683,77.41,76,100,4.23
387,Nemuro,JP,2021-01-29 15:37:23,43.3236,145.575,28.83,98,100,27.38
388,Varna,BG,2021-01-29 15:36:28,43.2167,27.9167,37.99,70,90,2.3
389,Snyder,US,2021-01-29 15:37:23,32.7179,-100.9176,39.2,75,1,8.05
390,Bonnyville,CA,2021-01-29 15:35:57,54.2668,-110.735,1.4,78,40,1.39
391,Laguna De Perlas,NI,2021-01-29 15:37:24,12.3429,-83.6712,77.0,88,75,9.22
392,Qaqortoq,GL,2021-01-29 15:37:24,60.7167,-46.0333,44.6,29,75,37.98
393,Gawler,AU,2021-01-29 15:37:24,-34.6,138.7333,64.0,77,2,4.12
394,Merauke,ID,2021-01-29 15:37:24,-8.4667,140.3333,80.69,82,86,11.92
395,Inuvik,CA,2021-01-29 15:37:24,68.3499,-133.7218,-27.4,75,4,4.61
396,Villarrica,PY,2021-01-29 15:37:24,-25.75,-56.4333,84.88,70,16,9.1
397,General Pico,AR,2021-01-29 15:37:24,-35.6566,-63.7568,88.41,22,59,4.81
398,Shelburne,CA,2021-01-29 15:35:28,44.0787,-80.2041,12.99,92,90,2.3
399,Kenai,US,2021-01-29 15:37:25,60.5544,-151.2583,25.0,86,1,10.16
400,La Ronge,CA,2021-01-29 15:37:25,55.1001,-105.2842,6.8,85,100,5.75
401,Vestmannaeyjar,IS,2021-01-29 15:37:25,63.4427,-20.2734,39.2,70,75,8.05
402,Agadir,MA,2021-01-29 15:33:18,30.4202,-9.5982,77.0,41,0,11.5
403,Gazojak,TM,2021-01-29 15:37:25,41.1875,61.4036,45.7,51,33,10.09
404,Thaton,MM,2021-01-29 15:37:25,16.9206,97.3714,78.49,64,43,1.99
405,Mahur,IN,2021-01-29 15:37:26,25.1667,93.1167,53.42,56,0,0.69
406,Troitskoye,RU,2021-01-29 15:37:26,52.9821,84.6757,23.04,96,100,15.95
407,Ghanzi,BW,2021-01-29 15:37:26,-21.5667,21.7833,75.7,68,100,4.41
408,Ossora,RU,2021-01-29 15:37:26,59.2353,163.0719,-4.45,85,24,4.83
409,Takestan,IR,2021-01-29 15:37:26,36.0696,49.6959,51.8,46,0,11.5
410,Kearney,US,2021-01-29 15:37:26,40.6995,-99.0815,21.2,93,90,3.56
411,Sao Felix Do Xingu,BR,2021-01-29 15:37:26,-6.6447,-51.995,86.43,66,50,3.02
412,Bambous Virieux,MU,2021-01-29 15:37:27,-20.3428,57.7575,82.4,74,40,11.5
413,Sinop,TR,2021-01-29 15:37:27,41.7711,34.8709,42.8,52,0,4.61
414,Wahiawa,US,2021-01-29 15:33:20,21.5028,-158.0236,71.01,94,75,14.76
415,Zhanaozen,KZ,2021-01-29 15:37:27,43.3,52.8,39.49,79,100,7.81
416,Marabba,SD,2021-01-29 15:37:27,12.35,32.1833,84.74,12,13,13.85
417,Nome,US,2021-01-29 15:37:27,64.5011,-165.4064,3.2,78,90,3.44
418,Laa,SL,2021-01-29 15:37:28,8.0797,-10.7732,94.95,35,16,3.56
419,Maragogi,BR,2021-01-29 15:37:28,-9.0122,-35.2225,83.19,65,100,11.16
420,Sakakah,SA,2021-01-29 15:37:28,29.9697,40.2064,59.0,29,40,14.97
421,Hobyo,SO,2021-01-29 15:37:28,5.3505,48.5268,77.13,71,4,17.27
422,Kiama,AU,2021-01-29 15:37:28,-34.6833,150.8667,70.0,95,100,7.0
423,Bulancak,TR,2021-01-29 15:33:17,40.9372,38.2291,42.8,87,75,8.05
424,Hofn,IS,2021-01-29 15:37:28,64.2539,-15.2082,28.4,69,0,8.05
425,Kragero,NO,2021-01-29 15:37:29,58.8693,9.4149,19.99,82,13,1.99
426,Okhotsk,RU,2021-01-29 15:37:29,59.3833,143.3,-13.52,78,43,6.93
427,Bemidji,US,2021-01-29 15:37:29,47.4736,-94.8803,12.0,78,90,10.36
428,Poyarkovo,RU,2021-01-29 15:37:29,49.6,128.6833,-27.4,82,66,3.87
429,Beloha,MG,2021-01-29 15:37:29,-25.1667,45.05,80.85,75,100,14.52
430,Suntar,RU,2021-01-29 15:37:29,62.1444,117.6319,-49.4,76,88,1.68
431,Calama,CL,2021-01-29 15:37:29,-22.4667,-68.9333,69.8,18,0,4.61
432,Gouyave,GD,2021-01-29 15:37:30,12.1646,-61.7296,86.0,62,75,5.75
433,Klaksvik,FO,2021-01-29 15:37:30,62.2266,-6.589,33.8,64,40,8.05
434,Serenje,ZM,2021-01-29 15:34:10,-13.2325,30.2352,66.04,94,100,3.87
435,Mentougou,CN,2021-01-29 15:37:30,39.9392,116.0917,28.99,36,0,1.39
436,Thoen,TH,2021-01-29 15:37:30,17.6129,99.2161,76.03,56,69,2.3
437,Baza,ES,2021-01-29 15:37:30,37.4907,-2.7726,68.0,35,0,10.67
438,Sioux Lookout,CA,2021-01-29 15:37:31,50.1001,-91.917,-7.6,84,20,3.44
439,Poso,ID,2021-01-29 15:37:31,-1.3959,120.7524,80.01,80,100,3.02
440,Batticaloa,LK,2021-01-29 15:37:31,7.7102,81.6924,75.83,93,100,10.65
441,Strezhevoy,RU,2021-01-29 15:37:31,60.7333,77.5889,-27.4,68,0,4.47
442,Zenzeli,RU,2021-01-29 15:37:31,45.9241,47.0474,38.77,75,92,6.93
443,Port Lincoln,AU,2021-01-29 15:37:31,-34.7333,135.8667,63.23,73,95,14.0
444,Taltal,CL,2021-01-29 15:37:31,-25.4,-70.4833,71.38,60,0,6.96
445,La Palma,US,2021-01-29 15:37:32,33.8464,-118.0467,54.0,100,75,4.61
446,Bam,IR,2021-01-29 15:37:32,29.106,58.357,63.81,25,53,5.12
447,Jiwani,PK,2021-01-29 15:37:32,25.05,61.7417,70.16,56,0,10.02
448,Poum,NC,2021-01-29 15:37:32,-20.2333,164.0167,79.05,77,44,14.38
449,Raga,SS,2021-01-29 15:37:32,8.4596,25.678,88.84,13,78,5.95
450,Rawson,AR,2021-01-29 15:37:32,-43.3002,-65.1023,61.57,58,18,24.65
451,Krasnoye,UA,2021-01-29 15:37:32,49.9145,24.6134,24.8,86,0,2.24
452,Mayo,US,2021-01-29 15:37:33,38.8876,-76.5119,30.0,46,20,19.57
453,Isangel,VU,2021-01-29 15:37:33,-19.55,169.2667,77.36,80,43,16.04
454,Jurm,AF,2021-01-29 15:37:33,36.8648,70.8342,28.8,63,99,6.67
455,Itarema,BR,2021-01-29 15:37:33,-2.9248,-39.9167,85.91,62,99,14.72
456,Flin Flon,CA,2021-01-29 15:37:34,54.7682,-101.865,3.2,85,90,4.61
457,Iqaluit,CA,2021-01-29 15:37:34,63.7506,-68.5145,-13.0,70,1,25.32
458,Oranjemund,NA,2021-01-29 15:37:34,-28.55,16.4333,66.65,63,0,21.88
459,Iguape,BR,2021-01-29 15:37:34,-24.7081,-47.5553,89.98,53,82,7.2
460,Hokitika,NZ,2021-01-29 15:37:34,-42.7167,170.9667,50.58,75,11,6.24
461,Nata,PA,2021-01-29 15:37:34,8.3333,-80.5167,87.8,51,20,13.8
462,Korla,CN,2021-01-29 15:37:35,41.7597,86.1469,23.97,82,0,1.99
463,Kantang,TH,2021-01-29 15:37:35,7.4054,99.5156,74.68,82,100,5.14
464,Bereda,ES,2021-01-29 15:37:35,43.2686,-7.5406,59.0,84,100,11.99
465,San Antonio,US,2021-01-29 15:36:00,29.4241,-98.4936,51.01,76,40,6.53
466,Oistins,BB,2021-01-29 15:37:35,13.0667,-59.5333,84.2,61,20,13.8
467,Lluta,PE,2021-01-29 15:37:35,-16.0147,-72.0142,66.2,30,0,9.22
468,Yarada,IN,2021-01-29 15:37:35,17.65,83.2667,75.2,83,37,2.3
469,Stornoway,GB,2021-01-29 15:37:35,58.2093,-6.3865,37.4,75,75,16.11
470,Emba,KZ,2021-01-29 15:37:36,48.8264,58.1442,23.94,93,100,12.84
471,Port Macquarie,AU,2021-01-29 15:37:36,-31.4333,152.9167,71.6,100,75,3.44
472,Abadan,IR,2021-01-29 15:37:36,30.3392,48.3043,68.0,73,20,13.8
473,Opuwo,NA,2021-01-29 15:37:36,-18.0607,13.84,80.87,44,93,12.88
474,Wairoa,NZ,2021-01-29 15:37:36,-39.0333,177.3667,50.13,87,80,8.19
475,Grand Gaube,MU,2021-01-29 15:37:36,-20.0064,57.6608,81.0,78,1,3.0
476,Kahului,US,2021-01-29 15:33:14,20.8947,-156.47,69.8,78,1,13.8
477,Gigmoto,PH,2021-01-29 15:37:37,13.7796,124.39,75.61,81,100,21.03
478,Macia,MZ,2021-01-29 15:37:37,-25.0269,33.0989,79.54,78,8,6.55
479,Senador Guiomard,BR,2021-01-29 15:37:37,-10.1522,-67.7392,78.8,83,40,5.75
480,San Policarpo,PH,2021-01-29 15:37:37,12.1791,125.5072,78.48,83,100,24.05
481,Qui Nhon,VN,2021-01-29 15:37:37,13.7667,109.2333,70.23,81,33,13.31
482,El Alto,PE,2021-01-29 15:37:37,-4.2714,-81.2147,84.2,54,20,11.5
483,Tamasane,BW,2021-01-29 15:37:38,-22.4184,27.4013,77.0,73,75,9.22
484,Kaka,TM,2021-01-29 15:37:38,37.3482,59.6143,52.2,42,10,0.56
485,Ende,ID,2021-01-29 15:37:38,-8.8432,121.6623,79.12,80,94,6.24
486,Nalchiti,BD,2021-01-29 15:33:00,22.6333,90.2833,67.08,35,3,4.65
487,Muana,BR,2021-01-29 15:37:38,-1.5283,-49.2167,87.78,62,62,4.76
488,Ayagoz,KZ,2021-01-29 15:37:38,47.9714,80.4392,14.18,90,35,6.76
489,Genhe,CN,2021-01-29 15:37:39,50.7833,121.5167,-24.88,83,94,3.27
490,Turukhansk,RU,2021-01-29 15:37:39,65.8167,87.9833,-28.53,79,100,6.64
491,San Ramon De La Nueva Oran,AR,2021-01-29 15:37:39,-23.1322,-64.326,95.0,48,40,1.01
492,Oktyabrskoye,RU,2021-01-29 15:37:39,43.0645,44.7417,41.0,81,90,8.95
493,Erdenet,MN,2021-01-29 15:37:08,49.0333,104.0833,16.18,89,100,10.67
494,Longview,US,2021-01-29 15:37:40,32.5007,-94.7405,43.0,87,1,6.91
495,Port Hardy,CA,2021-01-29 15:37:40,50.6996,-127.4199,41.0,87,75,12.66
496,Ballina,AU,2021-01-29 15:37:40,-28.8667,153.5667,69.8,88,40,2.3
497,Kenora,CA,2021-01-29 15:37:40,49.8167,-94.4337,1.4,85,40,10.36
498,Constantine,DZ,2021-01-29 15:36:03,36.365,6.6147,73.4,31,0,18.41
499,Barcelona,ES,2021-01-29 15:35:45,41.3888,2.159,69.8,59,20,17.27
500,Kudahuvadhoo,MV,2021-01-29 15:37:41,2.6708,72.8944,81.82,75,45,14.54
501,Tura,IN,2021-01-29 15:37:41,25.5198,90.2201,59.9,49,0,0.85
502,Sosnovo-Ozerskoye,RU,2021-01-29 15:37:41,52.5249,111.5418,-26.03,85,79,2.64
503,Dauphin,CA,2021-01-29 15:37:41,51.1494,-100.0502,10.4,85,90,8.05
504,Faya,SA,2021-01-29 15:37:41,18.3851,42.4509,64.4,55,0,11.5
505,Gulu,UG,2021-01-29 15:37:41,2.7746,32.299,82.78,30,96,8.21
506,Borovichi,RU,2021-01-29 15:37:41,58.3878,33.9155,30.69,97,76,10.38
507,Kysyl-Syr,RU,2021-01-29 15:37:42,63.8986,122.7617,-50.57,75,93,3.38
508,Astoria,US,2021-01-29 15:37:42,46.1879,-123.8313,34.0,93,40,5.88
509,Stutterheim,ZA,2021-01-29 15:37:42,-32.5708,27.424,75.2,78,0,9.22
510,Baoying,CN,2021-01-29 15:37:42,33.2292,119.3092,37.17,78,55,7.4
511,Saint George,US,2021-01-29 15:37:42,37.1041,-113.5841,46.4,46,20,12.66
512,Port-Gentil,GA,2021-01-29 15:37:42,-0.7193,8.7815,84.2,79,75,14.97
513,Kolda,SN,2021-01-29 15:37:43,12.8833,-14.95,98.6,14,0,9.22
514,Kintinku,TZ,2021-01-29 15:37:43,-5.8833,35.2333,70.45,84,100,3.98
515,Richards Bay,ZA,2021-01-29 15:37:43,-28.783,32.0377,76.95,78,27,8.48
516,Sumter,US,2021-01-29 15:37:44,28.7086,-82.0831,54.0,66,0,1.01
517,Flagstaff,US,2021-01-29 15:37:10,35.1981,-111.6513,37.99,86,1,13.11
518,Aykhal,RU,2021-01-29 15:37:44,66.0,111.5,-35.19,81,36,6.29
519,Qinzhou,CN,2021-01-29 15:37:45,21.95,108.6167,61.3,68,0,5.99
520,Porto Walter,BR,2021-01-29 15:37:45,-8.2686,-72.7439,80.35,89,80,6.04
521,Chara,RU,2021-01-29 15:37:46,56.9064,118.2631,-33.18,78,100,0.27
522,Roald,NO,2021-01-29 15:37:46,62.5833,6.1333,33.8,86,75,20.71
523,Itacoatiara,BR,2021-01-29 15:37:46,-3.1431,-58.4442,82.11,84,25,3.6
524,Porto San Giorgio,IT,2021-01-29 15:37:46,43.1827,13.7934,57.0,71,99,5.01
525,Surt,LY,2021-01-29 15:37:47,31.2089,16.5887,68.68,48,0,8.37
526,Santa Rosa,PH,2021-01-29 15:37:47,14.3122,121.1114,77.0,69,20,8.05
527,Machilipatnam,IN,2021-01-29 15:33:13,16.1667,81.1333,77.0,83,53,7.45
528,Bajil,YE,2021-01-29 15:37:48,15.0584,43.2851,78.62,57,0,7.9
529,Hambantota,LK,2021-01-29 15:37:48,6.1241,81.1185,77.0,100,90,8.5
530,Kendallville,US,2021-01-29 15:37:48,41.4414,-85.265,23.0,79,1,1.97
531,Mandera,KE,2021-01-29 15:37:48,3.9366,41.867,89.69,17,18,10.11
532,Hay River,CA,2021-01-29 15:37:49,60.8156,-115.7999,-18.4,69,46,8.05
533,Keetmanshoop,NA,2021-01-29 15:37:49,-26.5833,18.1333,93.83,10,15,9.24
534,Yulara,AU,2021-01-29 15:37:49,-25.2406,130.9889,80.6,65,90,16.11
535,Rodby,DK,2021-01-29 15:37:49,54.695,11.3889,32.0,84,100,5.01
536,Zeya,RU,2021-01-29 15:37:49,53.75,127.2667,-24.48,82,92,2.17
537,Shubarshi,KZ,2021-01-29 15:37:50,48.5872,57.1869,24.49,95,100,17.05
538,Diplo,PK,2021-01-29 15:37:50,24.4667,69.584,59.11,31,0,4.16
539,Samarai,PG,2021-01-29 15:37:50,-10.6167,150.6667,81.36,80,100,9.33
540,Komsomolskiy,UZ,2021-01-29 15:37:50,40.4272,71.7189,37.4,52,0,6.91
541,Bonthe,SL,2021-01-29 15:37:51,7.5264,-12.505,86.25,62,44,9.8
542,Yining,CN,2021-01-29 15:37:51,29.0361,114.5636,46.45,63,92,1.68
543,Carmarthen,GB,2021-01-29 15:37:51,51.8555,-4.3054,50.0,81,75,21.85
544,Urumqi,CN,2021-01-29 15:37:51,43.801,87.6005,3.2,85,17,4.47
545,Iberia,US,2021-01-29 15:37:51,29.9502,-91.7507,48.99,76,1,6.91
546,Nouadhibou,MR,2021-01-29 15:37:51,20.931,-17.0347,86.0,20,0,11.5
547,Waitara,NZ,2021-01-29 15:37:51,-38.925,174.25,48.99,72,16,15.01
548,Lodwar,KE,2021-01-29 15:37:52,3.1191,35.5973,92.03,27,0,13.96
549,Batabano,CU,2021-01-29 15:37:52,22.7164,-82.2881,71.6,64,40,14.97
550,Kupino,RU,2021-01-29 15:37:52,54.3663,77.2981,18.61,97,100,9.51
551,Najran,SA,2021-01-29 15:37:52,17.4924,44.1277,82.4,12,0,9.22
552,Lazaro Cardenas,MX,2021-01-29 15:37:52,17.9583,-102.2,80.78,54,100,3.6
553,Svetlogorsk,BY,2021-01-29 15:37:52,52.6333,29.7333,23.4,97,100,11.48
554,San Jose,US,2021-01-29 15:37:13,37.3394,-121.895,42.01,93,40,4.61
555,General Roca,AR,2021-01-29 15:37:53,-39.0333,-67.5833,64.4,82,90,5.75
556,Natal,BR,2021-01-29 15:33:38,-5.795,-35.2094,87.8,58,75,17.27
557,Birjand,IR,2021-01-29 15:37:53,32.8663,59.2211,50.0,11,0,5.61
558,Porosozero,RU,2021-01-29 15:37:53,62.7191,32.727,25.12,98,100,8.41
559,Aitape,PG,2021-01-29 15:37:53,-3.1374,142.3475,79.68,83,99,6.93
560,Riyadh,SA,2021-01-29 15:36:23,24.6877,46.7219,82.4,16,34,10.36
561,El Cobre,CU,2021-01-29 15:37:54,20.0489,-75.9469,77.0,69,40,13.8
562,Beidao,CN,2021-01-29 15:37:54,34.5686,105.8933,26.01,69,100,1.99
563,Manakara,MG,2021-01-29 15:37:54,-22.1333,48.0167,80.64,79,14,7.58
564,Houma,US,2021-01-29 15:37:54,29.5958,-90.7195,53.01,76,1,8.05
565,Kuryk,KZ,2021-01-29 15:37:55,43.2,51.65,40.32,79,100,5.97
566,Bayan,CN,2021-01-29 15:37:55,46.0833,127.4,-11.45,90,100,7.31
567,Khasan,RU,2021-01-29 15:37:55,42.4308,130.6434,3.81,84,1,10.02
